Run   obj.function   RMSE_1        RES_STAB      par_g_1       par_g_2       par_g_3       par_g_5       par_s_1       par_s_3       par_s_4       par_s_5       par_s_6       par_s_7       par_s_8       par_sc_1      par_sc_2      par_vc_1      par_vc_4      par_vc_7      par_v_1_sai_ht  par_v_2_max_ca  par_v_5_max_sn  par_v_8_rai   par_v_11_sno  par_v_14_svfex  par_lc_1      par_lc_2      par_l_1_DEP   par_l_4_OW    par_l_5_OW    par_l_6_FOR   par_l_7_MEL   par_l_10_MIN  par_l_13_HBV  par_l_16_REF  par_l_19_HBV  par_l_22_LPET_CORR  par_l_23_ABST  href_67       Vref_67       Aref_67       slope_67      hflow_67      apwr_67       bpwr_67       href_71       Vref_71       Aref_71       slope_71      hflow_71      apwr_71       bpwr_71       href_72       Vref_72       Aref_72       slope_72      
314   5.616300E-01  5.616300E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  1.588153E+00  6.789641E+00  1.572264E-01  3.023282E+00  5.554564E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  4.136911E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.724718E+00  9.005074E-01  4.069328E+00  5.958882E-01  1.060128E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
315   9.227390E-01  9.227390E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  1.588153E+00  6.789641E+00  1.572264E-01  3.023282E+00  5.554564E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  6.592015E-02  8.801020E-01  7.644759E-02  9.000000E-01  2.894877E+02  4.136911E-01  6.449830E-01  1.480000E-01  4.290960E+00  2.634170E+00  9.005074E-01  3.407920E+00  5.958882E-01  1.060128E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  7.681775E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  3.917089E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
316   8.683510E-01  8.683510E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  9.458922E+00  1.588153E+00  6.789641E+00  1.572264E-01  3.339750E+00  5.554564E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.942617E+01  6.984882E+00  3.563757E-02  7.434519E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  4.136911E-01  7.444129E-01  1.480000E-01  2.245292E+00  1.724718E+00  9.005074E-01  4.069328E+00  5.958882E-01  9.831036E-01  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.543411E+00  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  8.619566E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
317   5.641340E-01  5.641340E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  5.422027E+00  2.980904E-01  1.047058E+01  1.588153E+00  6.789641E+00  2.137825E+00  3.023282E+00  5.554564E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  3.624734E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  4.136911E-01  6.007108E-01  1.480000E-01  3.015809E+00  1.724718E+00  9.005074E-01  4.069328E+00  5.958882E-01  1.060128E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  8.609224E+00  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
318   6.731270E-01  6.731270E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  1.919418E+01  6.789641E+00  1.572264E-01  3.023282E+00  5.554564E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.925900E+01  6.984882E+00  2.596267E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  4.136911E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.756710E+00  9.005074E-01  4.069328E+00  5.958882E-01  1.081949E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
319   7.637060E-01  7.637060E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  6.963603E+00  6.789641E+00  1.274814E-01  3.485109E+00  5.554564E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  6.406227E-02  6.983907E-01  3.103888E-02  9.000000E-01  2.617031E+02  4.136911E-01  8.485930E-01  1.480000E-01  3.015809E+00  1.392978E+00  9.005074E-01  4.069328E+00  5.958882E-01  1.060128E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.976183E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
320   9.635510E-01  9.635510E-01  0.000000E+00  2.190000E-01  7.360000E-01  -6.838445E+00  7.274857E+00  2.980904E-01  1.155384E+01  1.574628E-01  2.254063E+00  1.572264E-01  3.023282E+00  5.554564E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  4.252021E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  4.136911E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.724718E+00  5.485113E-01  4.069328E+00  7.938533E-01  9.200412E-01  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.290029E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
321   5.617970E-01  5.617970E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  1.588153E+00  6.789641E+00  1.572264E-01  3.315163E+00  5.554564E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975098E+02  4.136911E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.904439E+00  9.005074E-01  4.069328E+00  5.958882E-01  1.060128E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  6.006706E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
322   7.594030E-01  7.594030E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  1.588153E+00  6.789641E+00  1.572264E-01  3.023282E+00  5.554564E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  6.406227E-02  8.979033E-01  7.644759E-02  9.000000E-01  2.035317E+02  4.136911E-01  6.449830E-01  1.480000E-01  3.598662E+00  1.536447E+00  1.016497E+00  4.069328E+00  5.958882E-01  1.060128E+00  4.009854E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
323   8.783400E-01  8.783400E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.406701E+01  1.588153E+00  6.789641E+00  1.572264E-01  3.023282E+00  5.554564E-01  1.865449E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  4.136911E-01  6.449830E-01  1.480000E-01  4.127785E+00  1.724718E+00  9.005074E-01  4.069328E+00  5.958882E-01  1.060128E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  6.647386E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
324   1.890400E+00  1.890400E+00  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  4.383639E-01  1.155384E+01  1.588153E+00  6.810860E+00  1.572264E-01  3.023282E+00  8.524420E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  4.177382E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.724718E+00  9.005074E-01  4.069328E+00  6.507834E-01  8.001189E-01  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.223962E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
325   8.575760E-01  8.575760E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  1.588153E+00  1.239559E+00  2.257070E+00  3.023282E+00  5.554564E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  2.138064E+00  3.563757E-02  6.406227E-02  6.983907E-01  9.611335E-02  9.000000E-01  2.127991E+02  4.136911E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.724718E+00  9.005074E-01  4.069328E+00  5.958882E-01  1.060128E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
326   1.255660E+00  1.255660E+00  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  4.893658E+00  2.980904E-01  1.155384E+01  1.588153E+00  2.003956E+01  1.536130E+00  3.023282E+00  5.554564E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  4.119214E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  4.136911E-01  6.449830E-01  1.480000E-01  2.250623E+00  2.141675E+00  1.010239E+00  3.089947E+00  5.958882E-01  1.060128E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  8.966853E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
327   8.398170E-01  8.398170E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.237314E+00  2.980904E-01  1.155384E+01  9.718414E+00  6.789641E+00  3.068298E+00  3.023282E+00  4.555012E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  1.668145E+01  3.564934E+00  3.563757E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  4.287096E-01  6.449830E-01  1.480000E-01  3.247768E+00  1.724718E+00  6.895848E-01  4.069328E+00  5.958882E-01  1.060128E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  8.845412E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
328   8.123410E-01  8.123410E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  1.320491E+01  6.789641E+00  1.572264E-01  3.943990E+00  5.554564E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  6.406227E-02  9.618678E-01  4.705265E-02  9.000000E-01  2.215953E+02  4.581234E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.724718E+00  9.005074E-01  4.069328E+00  5.958882E-01  1.192295E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.373066E+00  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  5.663285E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
329   1.937130E+00  1.937130E+00  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  5.638068E+00  1.266443E+00  6.789641E+00  1.572264E-01  3.023282E+00  6.196893E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  9.250818E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  5.683117E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.724718E+00  9.005074E-01  3.238414E+00  5.666197E-01  1.060128E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
330   5.609430E-01  5.609430E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  1.588153E+00  6.789641E+00  1.572264E-01  3.023282E+00  7.721742E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  3.161537E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.281441E+00  9.771567E-01  4.069328E+00  5.958882E-01  1.184331E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
331   7.738400E-01  7.738400E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  6.070373E+00  6.789641E+00  1.572264E-01  3.023282E+00  1.106424E+00  1.846914E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.400854E+02  2.585261E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.281441E+00  9.771567E-01  4.069328E+00  5.958882E-01  1.221675E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  5.616570E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
332   8.517650E-01  8.517650E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  4.104026E-01  1.155384E+01  1.588153E+00  6.789641E+00  1.572264E-01  3.023282E+00  7.721742E-01  1.983684E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  5.262635E-02  9.703326E-01  7.644759E-02  9.000000E-01  2.975349E+02  3.161537E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.281441E+00  9.771567E-01  4.069328E+00  7.110019E-01  1.184331E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
333   5.655380E-01  5.655380E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  1.588153E+00  6.789641E+00  1.572264E-01  3.751750E+00  7.721742E-01  1.810433E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  9.079602E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  3.161537E-01  6.449830E-01  1.480000E-01  2.905914E+00  1.281441E+00  9.771567E-01  4.069328E+00  5.958882E-01  1.184331E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
334   2.937610E+00  2.937610E+00  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  7.184687E+00  2.980904E-01  1.155384E+01  1.588153E+00  6.789641E+00  2.555540E+00  3.023282E+00  4.683175E-01  1.987160E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  6.984882E+00  3.563757E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  3.161537E-01  6.449830E-01  1.480000E-01  4.782148E+00  1.281441E+00  9.771567E-01  3.797939E+00  8.175862E-01  1.184331E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.213547E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
335   5.609320E-01  5.609320E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  1.588153E+00  6.789641E+00  1.572264E-01  3.023282E+00  7.721742E-01  1.662424E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  5.527757E+00  3.563757E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  3.161537E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.281441E+00  9.771567E-01  4.069328E+00  5.615052E-01  1.184331E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
336   6.149650E-01  6.149650E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  1.155384E+01  2.201680E-01  6.789641E+00  1.572264E-01  3.023282E+00  7.721742E-01  1.662424E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  5.527757E+00  3.563757E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  3.012898E-01  7.038992E-01  1.480000E-01  3.015809E+00  2.101302E+00  9.771567E-01  4.069328E+00  5.615052E-01  1.103200E+00  3.796562E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.258611E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.019004E+01  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
337   1.019700E+00  1.019700E+00  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  9.536924E+00  4.412862E-01  1.155384E+01  2.390478E+01  9.198064E-01  1.572264E-01  3.023282E+00  7.721742E-01  1.662424E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  5.527757E+00  3.563757E-02  5.100844E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  3.161537E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.281441E+00  9.771567E-01  4.069328E+00  5.615052E-01  1.184331E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
338   6.437840E-01  6.437840E-01  0.000000E+00  2.190000E-01  7.360000E-01  -2.811114E+00  9.137112E+00  2.980904E-01  9.471993E+00  1.588153E+00  6.789641E+00  1.572264E-01  3.023282E+00  7.721742E-01  1.313811E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.797856E+01  5.527757E+00  3.563757E-02  6.406227E-02  6.983907E-01  7.583628E-02  9.000000E-01  2.838453E+02  3.161537E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.281441E+00  9.771567E-01  4.069328E+00  5.341536E-01  1.184331E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
339   5.623600E-01  5.623600E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  4.583377E+00  2.980904E-01  1.155384E+01  1.588153E+00  6.789641E+00  2.894363E-01  3.023282E+00  7.721742E-01  1.662424E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.642518E+01  5.527757E+00  5.882340E-02  6.406227E-02  6.983907E-01  7.644759E-02  9.000000E-01  2.975349E+02  3.161537E-01  6.449830E-01  1.480000E-01  3.015809E+00  1.281441E+00  9.771567E-01  4.069328E+00  5.615052E-01  1.184331E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  3.403825E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
340   6.874490E-01  6.874490E-01  0.000000E+00  2.190000E-01  7.360000E-01  -4.846947E+00  6.258915E+00  2.980904E-01  4.353946E+00  1.588153E+00  6.789641E+00  1.572264E-01  1.027368E+00  7.721742E-01  1.662424E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.549201E+01  5.584129E-01  3.563757E-02  6.406227E-02  6.983907E-01  3.857673E-02  9.000000E-01  2.812804E+02  3.161537E-01  5.766361E-01  1.480000E-01  3.840626E+00  1.281441E+00  9.771567E-01  4.069328E+00  5.615052E-01  1.184331E+00  4.145419E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150843E+01  9.141444E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.327375E+00  4.624073E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
