time[d],date,hour,SURFACE_WATER,,,,,,,,ATMOSPHERE,,,,,,,,ATMOS_PRECIP,,,,,,,,,,,,,,,PONDED_WATER,,,,,,,,SOIL[0],,,,,,,,SOIL[1],,,,,,,,SOIL[2],,,,,,SNOW_LIQ,,,,,,SNOW,,,,,,CANOPY,,,,,CANOPY_SNOW,,,,
,,,Flush,Precipitation,Infiltration,Baseflow,Baseflow,cumulative,storage,error,Precipitation,Canopy Evaporation,Canopy Snow Evaporation,Soil Evaporation,Soil Evaporation,cumulative,storage,error,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,cumulative,storage,error,Infiltration,Infiltration,Precipitation,Snow Melt & Refreeze,Overflow,cumulative,storage,error,Soil Evaporation,Soil Evaporation,Precipitation,Infiltration,Capillary Rise,cumulative,storage,error,Capillary Rise,Percolation,Baseflow,Precipitation,Flush,cumulative,storage,error,Baseflow,Precipitation,Percolation,cumulative,storage,error,Snow Refreeze,Overflow,Precipitation,cumulative,storage,error,Snow Melt & Refreeze,Snow Refreeze,Precipitation,cumulative,storage,error,Canopy Evaporation,Precipitation,cumulative,storage,error,Canopy Snow Evaporation,Precipitation,cumulative,storage,error
138,2003-02-16,00:00:00.00,-67.885,0,67.885,12.9092,48.9741,61.8833,0,61.8833,0,0.814148,0.0685134,45.2927,43.2599,89.4352,89.4352,0,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-85.4792,-0.814148,-0.0685134,0,-207.879,-207.879,-2.84217e-014,-77.9142,-67.885,118.332,26.7102,0.756594,-1.28786e-014,0,-1.28786e-014,-45.2927,-43.2599,0,77.9142,23.2813,12.643,22.643,-10,-23.2813,-41.6944,-12.9092,0,67.885,-10,0,-10,-48.9741,0,41.6944,-7.27967,2.72033,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-26.7102,2.42866,85.4792,61.1976,61.1976,-7.10543e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
139,2003-02-17,00:00:00.00,-67.885,0,67.885,12.9092,49.0938,62.003,0,62.003,0,0.814148,0.0685134,45.3035,43.2707,89.4569,89.4569,1.42109e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-85.6676,-0.814148,-0.0685134,0,-208.068,-208.068,2.84217e-014,-77.9142,-67.885,118.332,26.7102,0.756594,-1.28786e-014,0,-1.28786e-014,-45.3035,-43.2707,0,77.9142,23.2813,12.6213,22.6213,-10,-23.2813,-41.6944,-12.9092,0,67.885,-10,0,-10,-49.0938,0,41.6944,-7.39937,2.60063,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-26.7102,2.42866,85.6676,61.386,61.386,-7.10543e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
140,2003-02-18,00:00:00.00,-67.885,0,67.885,12.9092,49.2082,62.1174,0,62.1174,0,0.814148,0.0685134,45.341,43.308,89.5317,89.5317,1.42109e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-86.405,-0.814148,-0.0685134,0,-208.805,-208.805,0,-77.9142,-67.885,118.332,26.7102,0.756594,-1.28786e-014,0,-1.28786e-014,-45.341,-43.308,0,77.9142,23.2813,12.5465,22.5465,-10,-23.2813,-41.6944,-12.9092,0,67.885,-10,0,-10,-49.2082,0,41.6944,-7.51381,2.48619,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-26.7102,2.42866,86.405,62.1235,62.1235,0,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
141,2003-02-19,00:00:00.00,-67.885,0,67.885,12.9092,49.3176,62.2268,0,62.2268,0,0.814148,0.0685134,45.3927,43.3593,89.6347,89.6347,0,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-86.8476,-0.814148,-0.0685134,0,-209.248,-209.248,-2.84217e-014,-77.9142,-67.885,118.332,26.7102,0.756594,-1.28786e-014,0,-1.28786e-014,-45.3927,-43.3593,0,77.9142,23.2813,12.4435,22.4435,-10,-23.2813,-41.6944,-12.9092,0,67.885,-10,0,-10,-49.3176,0,41.6944,-7.6232,2.3768,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-26.7102,2.42866,86.8476,62.5661,62.5661,7.10543e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
142,2003-02-20,00:00:00.00,-67.885,0,67.885,12.9092,49.4222,62.3314,0,62.3314,0,0.814148,0.0685134,45.4635,43.4298,89.7759,89.7759,2.84217e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-86.9119,-0.814148,-0.0685134,0,-209.312,-209.312,-5.68434e-014,-77.9142,-67.885,118.332,26.7102,0.756594,-1.28786e-014,0,-1.28786e-014,-45.4635,-43.4298,0,77.9142,23.2813,12.3022,22.3022,-10,-23.2813,-41.6944,-12.9092,0,67.885,-10,0,-10,-49.4222,0,41.6944,-7.72779,2.27221,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-26.7102,2.42866,86.9119,62.6304,62.6304,5.68434e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
143,2003-02-21,00:00:00.00,-67.885,0,67.885,12.9092,49.5222,62.4314,0,62.4314,0,0.814148,0.0685134,45.5569,43.5227,89.9623,89.9623,4.26326e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-86.9119,-0.814148,-0.0685134,0,-209.312,-209.312,-5.68434e-014,-77.9142,-67.885,118.332,26.7102,0.756594,-1.28786e-014,0,-1.28786e-014,-45.5569,-43.5227,0,77.9142,23.2813,12.1159,22.1159,-10,-23.2813,-41.6944,-12.9092,0,67.885,-10,0,-10,-49.5222,0,41.6944,-7.82777,2.17223,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-26.7102,2.42866,86.9119,62.6304,62.6304,5.68434e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
144,2003-02-22,00:00:00.00,-68.2963,0,68.2963,12.9092,49.6322,62.5414,0,62.5414,0,0.814148,0.0685134,45.6518,43.6168,90.1513,90.1513,0,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-86.9119,-0.814148,-0.0685134,0,-209.312,-209.312,-5.68434e-014,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,-3.19788e-019,2.62016e-014,-45.6518,-43.6168,0,77.9886,23.3641,12.084,22.084,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-49.6322,0,42.0231,-7.60919,2.39081,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,86.9119,62.1446,62.1446,4.9738e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
145,2003-02-23,00:00:00.00,-68.2963,0,68.2963,12.9092,49.7374,62.6466,0,62.6466,0,0.814148,0.0685134,45.7377,43.7022,90.3225,90.3225,2.84217e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-93.1221,-0.814148,-0.0685134,0,-215.522,-215.522,2.84217e-014,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-45.7377,-43.7022,0,77.9886,23.3641,11.9128,21.9128,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-49.7374,0,42.0231,-7.71439,2.28561,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,93.1221,68.3548,68.3548,-4.26326e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
146,2003-02-24,00:00:00.00,-68.2963,0,68.2963,12.9092,49.838,62.7472,0,62.7472,0,0.814148,0.0685134,45.7731,43.7375,90.3933,90.3933,1.42109e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-93.1221,-0.814148,-0.0685134,0,-215.522,-215.522,2.84217e-014,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-45.7731,-43.7375,0,77.9886,23.3641,11.842,21.842,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-49.838,0,42.0231,-7.81496,2.18504,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,93.1221,68.3548,68.3548,-4.26326e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
147,2003-02-25,00:00:00.00,-68.2963,0,68.2963,12.9092,49.9342,62.8433,0,62.8433,0,0.814148,0.0685134,45.8054,43.7699,90.4579,90.4579,1.42109e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-94.8846,-0.814148,-0.0685134,0,-217.285,-217.285,-1.13687e-013,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-45.8054,-43.7699,0,77.9886,23.3641,11.7773,21.7773,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-49.9342,0,42.0231,-7.91111,2.08889,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,94.8846,70.1174,70.1174,-1.42109e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
148,2003-02-26,00:00:00.00,-68.2963,0,68.2963,12.9092,50.0261,62.9353,0,62.9353,0,0.814148,0.0685134,45.8069,43.7714,90.4609,90.4609,4.26326e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-94.9489,-0.814148,-0.0685134,0,-217.349,-217.349,0,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-45.8069,-43.7714,0,77.9886,23.3641,11.7744,21.7744,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.0261,0,42.0231,-8.00302,1.99698,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,94.9489,70.1817,70.1817,1.42109e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
149,2003-02-27,00:00:00.00,-68.2963,0,68.2963,12.9092,50.114,63.0231,0,63.0231,0,0.814148,0.0685134,45.8078,43.7722,90.4627,90.4627,1.42109e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-95.0132,-0.814148,-0.0685134,0,-217.413,-217.413,-5.68434e-014,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-45.8078,-43.7722,0,77.9886,23.3641,11.7726,21.7726,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.114,0,42.0231,-8.0909,1.9091,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,95.0132,70.246,70.246,2.84217e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
150,2003-02-28,00:00:00.00,-68.2963,0,68.2963,12.9092,50.198,63.1071,0,63.1071,0,0.814148,0.0685134,45.8382,43.8027,90.5236,90.5236,2.84217e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-95.0132,-0.814148,-0.0685134,0,-217.413,-217.413,-5.68434e-014,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-45.8382,-43.8027,0,77.9886,23.3641,11.7117,21.7117,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.198,0,42.0231,-8.1749,1.8251,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,95.0132,70.246,70.246,2.84217e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
151,2003-03-01,00:00:00.00,-68.2963,0,68.2963,12.9092,50.2783,63.1874,0,63.1874,0,0.814148,0.0685134,45.9056,43.8699,90.6581,90.6581,1.42109e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-95.0132,-0.814148,-0.0685134,0,-217.413,-217.413,-5.68434e-014,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-45.9056,-43.8699,0,77.9886,23.3641,11.5772,21.5772,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.2783,0,42.0231,-8.25521,1.74479,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,95.0132,70.246,70.246,2.84217e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
152,2003-03-02,00:00:00.00,-68.2963,0,68.2963,12.9092,50.355,63.2642,0,63.2642,0,0.814148,0.0685134,45.9844,43.9487,90.8158,90.8158,4.26326e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-96.0019,-0.814148,-0.0685134,0,-218.402,-218.402,0,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-45.9844,-43.9487,0,77.9886,23.3641,11.4195,21.4195,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.355,0,42.0231,-8.33198,1.66802,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,96.0019,71.2346,71.2346,0,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
153,2003-03-03,00:00:00.00,-68.2963,0,68.2963,12.9092,50.4284,63.3376,0,63.3376,0,0.814148,0.0685134,46.0483,44.0125,90.9435,90.9435,4.26326e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-97.2235,-0.814148,-0.0685134,0,-219.624,-219.624,0,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.0483,-44.0125,0,77.9886,23.3641,11.2918,21.2918,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.4284,0,42.0231,-8.40538,1.59462,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,97.2235,72.4562,72.4562,0,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
154,2003-03-04,00:00:00.00,-68.2963,0,68.2963,12.9092,50.4986,63.4078,0,63.4078,0,0.814148,0.0685134,46.0505,44.0146,90.9478,90.9478,0,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-97.6667,-0.814148,-0.0685134,0,-220.067,-220.067,-5.68434e-014,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.0505,-44.0146,0,77.9886,23.3641,11.2875,21.2875,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.4986,0,42.0231,-8.47554,1.52446,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,97.6667,72.8994,72.8994,2.84217e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
155,2003-03-05,00:00:00.00,-68.2963,0,68.2963,12.9092,50.5657,63.4749,0,63.4749,0,0.814148,0.0685134,46.1317,44.0959,91.1102,91.1102,0,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-102.097,-0.814148,-0.0685134,0,-224.497,-224.497,-8.52651e-014,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.1317,-44.0959,0,77.9886,23.3641,11.1251,21.1251,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.5657,0,42.0231,-8.54262,1.45738,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,102.097,77.3299,77.3299,2.84217e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
156,2003-03-06,00:00:00.00,-68.2963,0,68.2963,12.9092,50.6298,63.539,0,63.539,0,0.814148,0.0685134,46.1918,44.1559,91.2303,91.2303,1.42109e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-102.687,-0.814148,-0.0685134,0,-225.087,-225.087,0,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.1918,-44.1559,0,77.9886,23.3641,11.005,21.005,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.6298,0,42.0231,-8.60675,1.39325,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,102.687,77.9199,77.9199,1.42109e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
157,2003-03-07,00:00:00.00,-68.2963,0,68.2963,12.9092,50.6911,63.6003,0,63.6003,0,0.814148,0.0685134,46.2423,44.2064,91.3314,91.3314,-1.42109e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-104.552,-0.814148,-0.0685134,0,-226.952,-226.952,0,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.2423,-44.2064,0,77.9886,23.3641,10.9039,20.9039,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.6911,0,42.0231,-8.66806,1.33194,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,104.552,79.7844,79.7844,-5.68434e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
158,2003-03-08,00:00:00.00,-68.2963,0,68.2963,12.9092,50.7497,63.6589,0,63.6589,0,0.814148,0.0685134,46.2921,44.2562,91.4309,91.4309,2.84217e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.18526,-104.723,-0.814148,-0.0685134,0,-227.124,-227.124,-1.13687e-013,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.2921,-44.2562,0,77.9886,23.3641,10.8044,20.8044,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.7497,0,42.0231,-8.72667,1.27333,-10,-2.42866,-0.756594,3.18526,1.33227e-015,0,1.33227e-015,-27.1959,2.42866,104.723,79.9561,79.9561,2.84217e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
159,2003-03-09,00:00:00.00,-68.2963,0,68.2963,12.9092,50.8058,63.7149,0,63.7149,0,0.814148,0.0685134,46.3749,44.339,91.5965,91.5965,2.84217e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.2068,-106.073,-0.814148,-0.0685134,0,-228.494,-228.494,-1.13687e-013,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.3749,-44.339,0,77.9886,23.3641,10.6388,20.6388,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.8058,0,42.0231,-8.78269,1.21731,-10,-2.42866,-0.756594,3.2068,0.0215398,0.0215398,1.85615e-015,-27.1959,2.42866,106.073,81.3053,81.3053,2.84217e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
160,2003-03-10,00:00:00.00,-68.2963,0,68.2963,12.9092,50.8593,63.7685,0,63.7685,0,0.814148,0.0685134,46.4013,44.3654,91.6494,91.6494,1.42109e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.2068,-106.261,-0.814148,-0.0685134,0,-228.683,-228.683,-1.13687e-013,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.4013,-44.3654,0,77.9886,23.3641,10.5859,20.5859,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.8593,0,42.0231,-8.83626,1.16374,-10,-2.4502,-0.756594,3.2068,2.22045e-015,0,2.22045e-015,-27.1959,2.4502,106.261,81.5152,81.5152,2.84217e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
161,2003-03-11,00:00:00.00,-68.2963,0,68.2963,12.9092,50.9105,63.8197,0,63.8197,0,0.814148,0.0685134,46.4136,44.3777,91.674,91.674,4.26326e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.2068,-106.261,-0.814148,-0.0685134,0,-228.683,-228.683,-1.13687e-013,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.4136,-44.3777,0,77.9886,23.3641,10.5613,20.5613,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.9105,0,42.0231,-8.88747,1.11253,-10,-2.4502,-0.756594,3.2068,2.22045e-015,0,2.22045e-015,-27.1959,2.4502,106.261,81.5152,81.5152,2.84217e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
162,2003-03-12,00:00:00.00,-68.2963,0,68.2963,12.9092,50.9595,63.8687,0,63.8687,0,0.814148,0.0685134,46.5023,44.4664,91.8513,91.8513,1.42109e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.2068,-108.486,-0.814148,-0.0685134,0,-230.908,-230.908,-5.68434e-014,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.5023,-44.4664,0,77.9886,23.3641,10.384,20.384,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-50.9595,0,42.0231,-8.93642,1.06358,-10,-2.4502,-0.756594,3.2068,2.22045e-015,0,2.22045e-015,-27.1959,2.4502,108.486,83.7405,83.7405,0,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
163,2003-03-13,00:00:00.00,-68.2963,0,68.2963,12.9092,51.0063,63.9155,0,63.9155,0,0.814148,0.0685134,46.5835,44.5475,92.0136,92.0136,-1.42109e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.2068,-109.665,-0.814148,-0.0685134,0,-232.087,-232.087,-8.52651e-014,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.5835,-44.5475,0,77.9886,23.3641,10.2217,20.2217,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-51.0063,0,42.0231,-8.98322,1.01678,-10,-2.4502,-0.756594,3.2068,2.22045e-015,0,2.22045e-015,-27.1959,2.4502,109.665,84.9197,84.9197,0,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
164,2003-03-14,00:00:00.00,-68.2963,0,68.2963,12.9092,51.051,63.9602,0,63.9602,0,0.814148,0.0685134,46.649,44.613,92.1447,92.1447,-2.84217e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.2068,-109.73,-0.814148,-0.0685134,0,-232.152,-232.152,-8.52651e-014,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.649,-44.613,0,77.9886,23.3641,10.0906,20.0906,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-51.051,0,42.0231,-9.02796,0.972041,-10,-2.4502,-0.756594,3.2068,2.22045e-015,0,2.22045e-015,-27.1959,2.4502,109.73,84.984,84.984,4.26326e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
165,2003-03-15,00:00:00.00,-68.2963,0,68.2963,12.9092,51.0938,64.003,0,64.003,0,0.814148,0.0685134,46.73,44.6941,92.3068,92.3068,0,-0,-0,-0,-118.332,-0,-0,-0,-3.2068,-109.73,-0.814148,-0.0685134,0,-232.152,-232.152,-8.52651e-014,-77.9886,-68.2963,118.332,27.1959,0.756594,2.62013e-014,0,2.62013e-014,-46.73,-44.6941,0,77.9886,23.3641,9.92852,19.9285,-10,-23.3641,-42.0231,-12.9092,0,68.2963,-10,0,-10,-51.0938,0,42.0231,-9.07073,0.929269,-10,-2.4502,-0.756594,3.2068,2.22045e-015,0,2.22045e-015,-27.1959,2.4502,109.73,84.984,84.984,4.26326e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
166,2003-03-16,00:00:00.00,-74.7231,0,74.7231,13.7039,51.1931,64.897,0,64.897,0,0.814148,0.0685134,47.0683,44.9651,92.9161,92.9161,0,-0,-0,-0,-118.332,-0,-0,-0,-3.2068,-109.73,-0.814148,-0.0685134,0,-232.152,-232.152,-8.52651e-014,-80.8221,-74.7231,118.332,36.4563,0.756594,1.33227e-015,4.77515e-018,1.32749e-015,-47.0683,-44.9651,0,80.8221,23.7345,12.5232,22.5232,-10,-23.7345,-43.3509,-13.7039,0,74.7231,-6.0662,3.9338,-10,-51.1931,0,43.3509,-7.84222,2.15778,-10,-2.4502,-0.756594,3.2068,2.22045e-015,0,2.22045e-015,-36.4563,2.4502,109.73,75.7237,75.7237,1.42109e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
167,2003-03-17,00:00:00.00,-85.5073,0,85.5073,19.6654,51.3466,71.012,0,71.012,0,0.814148,0.0685134,47.4521,45.3489,93.6836,93.6836,2.84217e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.2068,-109.73,-0.814148,-0.0685134,0,-232.152,-232.152,-8.52651e-014,-84.0928,-85.5073,118.332,50.5112,0.756594,-1.28786e-014,-9.04026e-018,-1.28695e-014,-47.4521,-45.3489,0,84.0928,24.0929,15.3848,25.3848,-10,-24.0929,-44.6814,-19.6654,0,85.5073,-2.93239,7.06761,-10,-51.3466,0,44.6814,-6.66522,3.33478,-10,-2.4502,-0.756594,3.2068,2.22045e-015,0,2.22045e-015,-50.5112,2.4502,109.73,61.6687,61.6687,7.10543e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
168,2003-03-18,00:00:00.00,-96.71,0,96.71,31.3564,51.557,82.9133,0,82.9133,0,0.814148,0.0685134,49.3105,47.2073,97.4004,97.4004,4.26326e-014,-0,-0,-0,-118.332,-0,-0,-0,-3.27109,-109.73,-0.814148,-0.0685134,0,-232.216,-232.216,-1.42109e-013,-86.4912,-96.71,118.332,64.0543,0.81456,-2.42029e-014,-5.18775e-017,-2.4151e-014,-49.3105,-47.2073,0,86.4912,24.4447,14.4182,24.4182,-10,-24.4447,-46.1274,-31.3564,0,96.71,-5.21848,4.78152,-10,-51.557,0,46.1274,-5.42958,4.57042,-10,-2.4502,-0.81456,3.27109,0.00632886,0.00632886,1.84314e-015,-64.0543,2.4502,109.73,48.1256,48.1256,7.10543e-015,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
169,2003-03-19,00:00:00.00,-102.209,0,102.209,34.5477,51.8217,86.3694,0,86.3694,0,0.814148,0.0685134,50.2888,48.1864,99.3579,99.3579,1.42109e-014,-0,-0,-0,-118.39,-0,-0,-0,-3.27742,-109.73,-0.814148,-0.0685134,0,-232.28,-232.28,-2.84217e-014,-87.1788,-102.209,118.39,70.1762,0.821003,4.11893e-014,5.95388e-018,4.11833e-014,-50.2888,-48.1864,0,87.1788,24.8499,13.5535,23.5535,-10,-24.8499,-47.5734,-34.5477,0,102.209,-4.76239,5.23761,-10,-51.8217,0,47.5734,-4.24832,5.75168,-10,-2.4502,-0.821003,3.27742,0.00621417,0.00621417,1.03303e-015,-70.1762,2.4502,109.73,42.0038,42.0038,-2.84217e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
170,2003-03-20,00:00:00.00,-103.276,0,103.276,35.6235,52.1351,87.7586,0,87.7586,0,0.814148,0.0685134,51.0617,48.9611,100.905,100.905,4.26326e-014,-0,-0,-0,-118.39,-0,-0,-0,-3.81856,-109.73,-0.814148,-0.0685134,0,-232.821,-232.821,-5.68434e-014,-87.3064,-103.276,118.39,71.366,0.826126,4.91829e-014,0,4.91829e-014,-51.0617,-48.9611,0,87.3064,25.2913,12.575,22.575,-10,-25.2913,-48.9439,-35.6235,0,103.276,-6.58269,3.41731,-10,-52.1351,0,48.9439,-3.1912,6.8088,-10,-2.4502,-0.826126,3.81856,0.542229,0.542229,3.33067e-016,-71.366,2.4502,109.73,40.8139,40.8139,-1.42109e-014,-0.814148,0.814148,0,0,0,-0.0685134,0.0685134,0,0,0
